timestamp,src_ip,username,password,command,session,eventid,attack_type,session_duration,command_count,failed_logins,common_commands
2025-10-31T21:24:25.380274+00:00,171.79.101.204,test,pass,,6d30f91d53,2fa7b,Brute Force,73,4.0,6.0,other
2025-10-31T21:24:59.380274+00:00,171.79.66.229,,,,a2b5433ac1,c8586,Command Injection,250,12.0,1.0,touch
2025-10-31T21:25:32.380274+00:00,171.79.27.98,,,,8a00d11ba6,afb38,Brute Force,27,4.0,6.0,other
2025-10-31T21:26:06.380274+00:00,171.79.202.196,,,cd /tmp,bd89820f07,bb6e7,Brute Force,5,2.0,8.0,other
2025-10-31T21:26:34.380274+00:00,171.79.42.97,oracle,toor,,43123df5ca,4bb69,Brute Force,28,3.0,6.0,other
2025-10-31T21:27:21.380274+00:00,171.79.15.13,,,exit,5e44e7eba0,4eae2,Command Injection,243,29.0,0.0,mkdir
2025-10-31T21:27:55.380274+00:00,171.79.32.115,user,2233,touch password.txt,9ba787d761,478ba,Brute Force,117,0.0,9.0,other
2025-10-31T21:28:22.380274+00:00,171.79.238.56,,,cat password.txt,557d257706,2d053,Brute Force,115,1.0,4.0,other
2025-10-31T21:28:38.380274+00:00,171.79.9.235,,,mkdir phoenix,e32db9f0c4,6cae9,Brute Force,106,0.0,8.0,other
2025-10-31T21:29:15.380274+00:00,171.79.160.233,admin,3344,ls,81baa5913d,bae22,Brute Force,89,0.0,7.0,other
2025-10-31T21:29:08.380274+00:00,171.79.0.135,ftp,2233,,edaf31a0fc,1dcb4,Command Injection,192,8.0,1.0,other
2025-10-31T21:29:40.380274+00:00,171.79.106.144,,,ls,aa1ba12001,92005,Command Injection,117,9.0,0.0,cat
2025-10-31T21:30:24.380274+00:00,171.79.87.250,,,,ad24956db1,7a080,Command Injection,313,27.0,0.0,exit
2025-10-31T21:31:20.380274+00:00,171.79.79.238,,,touch password.txt,7c422e1458,eb131,Command Injection,70,29.0,1.0,exit
2025-10-31T21:31:30.380274+00:00,171.79.211.112,,,touch password.txt,83cb06f6e4,e8de2,Command Injection,47,28.0,0.0,echo
2025-10-31T21:31:42.380274+00:00,171.79.117.26,guest,password,cd /tmp,442407c0c7,6e39f,Command Injection,260,17.0,0.0,echo
2025-10-31T21:32:32.380274+00:00,171.79.22.141,guest,1234,exit,25c7165f86,9992a,Brute Force,38,0.0,3.0,other
2025-10-31T21:33:20.380274+00:00,171.79.173.226,test,2233,,6bbca2edca,4da14,Command Injection,242,17.0,1.0,touch
2025-10-31T21:33:17.380274+00:00,171.79.195.58,,,ls,5deb4dcda2,418c2,Command Injection,190,12.0,1.0,ifconfig
2025-10-31T21:34:09.380274+00:00,171.79.135.174,,,exit,ee64d6c436,acbb4,Command Injection,104,18.0,0.0,other
2025-10-31T21:34:40.380274+00:00,171.79.188.108,oracle,,ifconfig,c8cb8cd411,d6264,Command Injection,175,9.0,1.0,ls
2025-10-31T21:34:51.380274+00:00,171.79.169.241,user,pass,ls,5f11896e1,e8556,Command Injection,147,17.0,0.0,touch
2025-10-31T21:35:14.380274+00:00,171.79.157.77,guest,1234,mkdir phoenix,f20cde51f3,d2fe3,Brute Force,29,2.0,9.0,other
2025-10-31T21:36:07.380274+00:00,171.79.163.68,,,exit,68a7ad8af7,d3559,Command Injection,333,9.0,0.0,ifconfig
2025-10-31T21:36:42.380274+00:00,171.79.223.88,test,root,uname -a,517d1b9442,8b4ef,Command Injection,154,22.0,0.0,ls
2025-10-31T21:36:39.380274+00:00,171.79.126.21,oracle,root,uname -a,2e659e9f83,dc977,Other,36,6.0,1.0,other
2025-10-31T21:37:14.380274+00:00,171.79.191.182,ftp,root,touch password.txt,603cd60169,b90e8,Other,195,8.0,0.0,other
2025-10-31T21:37:48.380274+00:00,171.79.220.139,user,,cd /tmp,9748e7db40,b8a6f,Brute Force,35,3.0,4.0,other
2025-10-31T21:38:50.380274+00:00,171.79.61.201,,,,566182308c,823db,Command Injection,107,26.0,1.0,mkdir
2025-10-31T21:39:08.380274+00:00,171.79.210.119,ftp,toor,ifconfig,1d4d4c6008,4cd19,Other,77,8.0,1.0,other
2025-10-31T21:39:53.380274+00:00,171.79.15.69,,,echo 'hi',d47211cdcf,ee0ae,Command Injection,92,9.0,1.0,ls
2025-10-31T21:40:02.380274+00:00,171.79.239.209,test,password,cd /tmp,a0ad72424d,3bd80,Brute Force,50,1.0,2.0,other
2025-10-31T21:40:33.380274+00:00,171.79.142.59,,,touch password.txt,6a2fd3805,63e73,Command Injection,365,29.0,1.0,ls
2025-10-31T21:41:06.380274+00:00,171.79.13.86,,,,cad66451aa,ce4b3,Brute Force,83,2.0,6.0,other
2025-10-31T21:41:40.380274+00:00,171.79.120.152,test,1234,,befb7eddc9,b00a9,Command Injection,191,15.0,0.0,echo
2025-10-31T21:42:09.380274+00:00,171.79.185.46,,,,3833eb4dc0,2fef6,Other,184,0.0,0.0,other
2025-10-31T21:42:28.380274+00:00,171.79.181.4,,,,b168fd32f4,7c5c3,Other,174,4.0,0.0,other
2025-10-31T21:43:23.380274+00:00,171.79.174.219,,,uname -a,c9b2916bc1,43464,Brute Force,73,3.0,2.0,other
2025-10-31T21:44:04.380274+00:00,171.79.47.210,guest,,,b3c6f2bf3e,f3a0a,Command Injection,161,21.0,1.0,echo
2025-10-31T21:44:01.380274+00:00,171.79.160.78,,,exit,44e713b824,551a9,Command Injection,252,23.0,1.0,ls
2025-10-31T21:44:12.380274+00:00,171.79.219.135,test,,cat password.txt,d7e1967d1,44a54,Command Injection,358,10.0,1.0,other
2025-10-31T21:45:14.380274+00:00,171.79.136.67,ftp,toor,ifconfig,a4f1a72026,2ed42,Command Injection,171,25.0,1.0,ifconfig
2025-10-31T21:45:45.380274+00:00,171.79.198.200,,,,eebafb70c1,b33c9,Command Injection,170,14.0,1.0,exit
2025-10-31T21:46:08.380274+00:00,171.79.157.70,test,3344,,3b6ebe14f,d439b,Command Injection,321,29.0,0.0,touch
2025-10-31T21:46:07.380274+00:00,171.79.199.3,admin,3344,mkdir phoenix,237e965668,3b4bc,Command Injection,261,20.0,1.0,ifconfig
2025-10-31T21:47:29.380274+00:00,171.79.206.144,,,,72be5dc7f2,9a5e2,Command Injection,104,13.0,0.0,cat
2025-10-31T21:47:38.380274+00:00,171.79.120.208,oracle,root,,ea97d2534c,89535,Command Injection,62,21.0,1.0,mkdir
2025-10-31T21:48:29.380274+00:00,171.79.39.202,test,toor,uname -a,c30ad3f783,99435,Command Injection,352,5.0,1.0,echo
2025-10-31T21:48:52.380274+00:00,171.79.73.231,,,exit,608ff2d1a,c622a,Command Injection,56,26.0,0.0,ifconfig
2025-10-31T21:48:37.380274+00:00,171.79.201.21,oracle,password,mkdir phoenix,788374238f,e8cc3,Command Injection,71,22.0,1.0,other
2025-10-31T21:49:44.380274+00:00,171.79.210.241,guest,3344,,c8e28e03b,87aeb,Command Injection,161,8.0,1.0,exit
2025-10-31T21:49:50.380274+00:00,171.79.80.49,,,uname -a,559157769,5a970,Command Injection,280,23.0,1.0,exit
2025-10-31T21:51:03.380274+00:00,171.79.109.52,,,echo 'hi',ede54ecded,338cf,Command Injection,383,26.0,0.0,mkdir
2025-10-31T21:50:39.380274+00:00,171.79.73.84,admin,password,,90376a8361,621a5,Brute Force,22,0.0,8.0,other
2025-10-31T21:51:31.380274+00:00,171.79.222.42,,,,2bba8622c1,6fb07,Command Injection,52,29.0,0.0,mkdir
2025-10-31T21:51:52.380274+00:00,171.79.217.183,root,,,7b2a536ab4,b2114,Brute Force,42,3.0,6.0,other
2025-10-31T21:52:55.380274+00:00,171.79.225.51,,,uname -a,1ea0c50232,ca687,Command Injection,278,27.0,0.0,touch
2025-10-31T21:52:38.380274+00:00,171.79.7.106,test,password,ifconfig,742f32dc83,4e068,Brute Force,99,0.0,4.0,other
2025-10-31T21:53:50.380274+00:00,171.79.61.119,ftp,3344,cd /tmp,206ed2cf3f,b75f0,Command Injection,96,18.0,1.0,other
2025-10-31T21:54:25.380274+00:00,171.79.92.232,,,uname -a,5c87616fb8,a9cf7,Brute Force,29,0.0,1.0,other
2025-10-31T21:54:44.380274+00:00,171.79.155.8,ftp,pass,uname -a,da2e9e7abc,c9fe2,Command Injection,139,7.0,0.0,cat
2025-10-31T21:55:29.380274+00:00,171.79.155.114,,,echo 'hi',c9e465102f,4c566,Brute Force,77,3.0,5.0,other
2025-10-31T21:55:17.380274+00:00,171.79.129.192,,,exit,9d7c667a78,a73b5,Command Injection,197,18.0,1.0,cat
2025-10-31T21:56:04.380274+00:00,171.79.86.35,root,,,352bf865c2,97f87,Command Injection,212,17.0,0.0,echo
2025-10-31T21:56:21.380274+00:00,171.79.160.202,test,root,,17f447b1d,6b356,Brute Force,81,4.0,6.0,other
2025-10-31T21:57:10.380274+00:00,171.79.244.7,oracle,pass,touch password.txt,c94c334999,22876,Command Injection,90,10.0,1.0,ifconfig
2025-10-31T21:57:53.380274+00:00,171.79.231.37,guest,1234,,a694ccb908,7fef2,Brute Force,82,3.0,2.0,other
2025-10-31T21:58:18.380274+00:00,171.79.40.198,admin,,,33ad7225a4,bd500,Command Injection,341,8.0,0.0,other
2025-10-31T21:58:29.380274+00:00,171.79.43.251,oracle,,uname -a,26a8280213,5abef,Command Injection,374,5.0,1.0,exit
2025-10-31T21:59:03.380274+00:00,171.79.1.250,admin,root,cat password.txt,60738b99c8,b6051,Brute Force,93,2.0,7.0,other
2025-10-31T22:00:06.380274+00:00,171.79.148.183,,,uname -a,363dd39646,350d0,Command Injection,376,9.0,0.0,other
2025-10-31T21:59:46.380274+00:00,171.79.178.57,test,1234,,7c9f5dd2e3,7be44,Command Injection,298,15.0,1.0,mkdir
2025-10-31T22:00:25.380274+00:00,171.79.91.102,test,pass,cd /tmp,6fed314725,3b294,Command Injection,249,8.0,1.0,touch
2025-10-31T22:00:55.380274+00:00,171.79.41.1,,,touch password.txt,801a9acabc,9eeb1,Command Injection,78,19.0,0.0,ifconfig
2025-10-31T22:01:31.380274+00:00,171.79.209.6,test,,cd /tmp,d41c115908,dadc6,Command Injection,367,18.0,0.0,ls
2025-10-31T22:01:41.380274+00:00,171.79.246.4,,,ifconfig,40cade58c1,1e8a2,Command Injection,85,22.0,0.0,exit
2025-10-31T22:02:58.380274+00:00,171.79.83.159,admin,,,e163b830ea,b0dd2,Command Injection,83,21.0,0.0,ls
2025-10-31T22:03:13.380274+00:00,171.79.151.39,root,2233,,71575d0c98,ede8f,Command Injection,163,10.0,1.0,ifconfig
2025-10-31T22:03:54.380274+00:00,171.79.12.59,root,password,,c1351693c3,dfdc1,Command Injection,99,14.0,0.0,exit
2025-10-31T22:04:03.380274+00:00,171.79.47.24,oracle,3344,cd /tmp,68dbbcb73,85c41,Command Injection,87,20.0,1.0,other
2025-10-31T22:04:09.380274+00:00,171.79.151.129,,,ifconfig,ea4c52c3b4,4a8e8,Command Injection,313,18.0,1.0,exit
2025-10-31T22:05:00.380274+00:00,171.79.135.116,admin,pass,cat password.txt,bcd2b8c60a,1b2fd,Command Injection,395,15.0,0.0,ifconfig
2025-10-31T22:05:53.380274+00:00,171.79.83.209,oracle,password,cat password.txt,2ccce5bd08,4dbd6,Command Injection,214,22.0,0.0,mkdir
2025-10-31T22:05:58.380274+00:00,171.79.44.50,,,,32d5f7283e,56b2d,Brute Force,104,4.0,5.0,other
2025-10-31T22:06:15.380274+00:00,171.79.19.227,root,,uname -a,6318885243,773b2,Other,195,3.0,0.0,other
2025-10-31T22:07:36.380274+00:00,171.79.163.11,ftp,2233,ifconfig,74f9124f30,887f3,Command Injection,36,18.0,0.0,cat
2025-10-31T22:07:52.380274+00:00,171.79.132.133,oracle,3344,,db15a95261,ac398,Brute Force,28,0.0,3.0,other
2025-10-31T22:08:34.380274+00:00,171.79.99.176,oracle,password,cat password.txt,9df8abb9c7,a6678,Command Injection,381,13.0,0.0,echo
2025-10-31T22:09:02.380274+00:00,171.79.79.154,ftp,password,uname -a,776b41daba,d2618,Command Injection,32,12.0,0.0,other
2025-10-31T22:09:07.380274+00:00,171.79.189.115,test,toor,,2cf6982796,b9fa5,Command Injection,255,27.0,1.0,cat
2025-10-31T22:09:22.380274+00:00,171.79.24.150,test,toor,touch password.txt,7228c79b1,71c5e,Brute Force,116,0.0,3.0,other
2025-10-31T22:10:24.380274+00:00,171.79.77.153,,,,bbe36af705,6dd8b,Command Injection,83,28.0,1.0,mkdir
2025-10-31T22:10:45.380274+00:00,171.79.197.109,test,1234,cd /tmp,ec2a8a1e7,554c4,Brute Force,35,2.0,1.0,other
2025-10-31T22:10:59.380274+00:00,171.79.204.47,,,cd /tmp,bda0d5f1bf,c4037,Command Injection,262,7.0,1.0,echo
2025-10-31T22:11:16.380274+00:00,171.79.192.49,guest,2233,cat password.txt,f2c6762e69,8cc17,Command Injection,240,9.0,0.0,exit
2025-10-31T22:11:49.380274+00:00,171.79.43.222,admin,root,,e7acec5028,da5cf,Command Injection,33,10.0,1.0,cat
2025-10-31T22:12:56.380274+00:00,171.79.166.5,,,echo 'hi',b807e9a4ce,3b32b,Command Injection,83,16.0,1.0,other
2025-10-31T22:12:52.380274+00:00,171.79.179.26,guest,toor,,a793a5d91,2ca06,Command Injection,152,24.0,0.0,touch
2025-10-31T22:13:23.380274+00:00,171.79.12.93,ftp,2233,cd /tmp,36ed3155ae,a59b7,Brute Force,105,4.0,5.0,other
2025-10-31T22:14:00.380274+00:00,171.79.97.114,test,password,cat password.txt,282a444988,6ad31,Command Injection,282,21.0,1.0,other
2025-10-31T22:14:13.380274+00:00,171.79.64.220,test,3344,,9bdf416ff9,2c37e,Brute Force,7,4.0,7.0,other
2025-10-31T22:14:43.380274+00:00,171.79.119.61,,,,a9525a122d,aa152,Command Injection,387,17.0,0.0,mkdir
2025-10-31T22:15:43.380274+00:00,171.79.108.96,,,uname -a,e00db978ad,618ff,Command Injection,33,14.0,1.0,echo
2025-10-31T22:15:53.380274+00:00,171.79.200.221,root,toor,uname -a,c70e2a4973,3c6bb,Command Injection,45,25.0,0.0,echo
2025-10-31T22:16:48.380274+00:00,171.79.53.32,oracle,1234,echo 'hi',25fbc8e8cd,29a0d,Command Injection,362,19.0,1.0,mkdir
2025-10-31T22:17:35.380274+00:00,171.79.160.156,admin,1234,,34ec2a4844,cdf11,Other,175,1.0,1.0,other
2025-10-31T22:17:40.380274+00:00,171.79.93.253,,,exit,54fe11157c,195a1,Command Injection,344,26.0,1.0,exit
2025-10-31T22:17:56.380274+00:00,171.79.153.16,test,3344,,9614841b86,6ab44,Brute Force,10,0.0,6.0,other
2025-10-31T22:18:23.380274+00:00,171.79.36.151,,,,6764d1a1a0,7b41e,Command Injection,36,26.0,0.0,touch
2025-10-31T22:18:50.380274+00:00,171.79.143.3,guest,1234,,16ffc2d9aa,3097f,Brute Force,5,2.0,9.0,other
2025-10-31T22:19:43.380274+00:00,171.79.70.131,,,,67f846421f,21ee1,Command Injection,349,25.0,0.0,other
2025-10-31T22:20:07.380274+00:00,171.79.46.235,test,2233,uname -a,526bab2177,d055c,Command Injection,286,29.0,0.0,ls
2025-10-31T22:20:23.380274+00:00,171.79.13.45,oracle,3344,ifconfig,f213856e86,d5d78,Brute Force,54,2.0,3.0,other
2025-10-31T22:21:24.380274+00:00,171.79.132.152,ftp,password,,62c58a7ee4,6007b,Brute Force,38,3.0,7.0,other
2025-10-31T22:21:24.380274+00:00,171.79.69.114,admin,root,,488ffc71c4,b5f2d,Brute Force,107,2.0,3.0,other
2025-10-31T22:22:35.380274+00:00,171.79.10.148,,,,db1ba28759,eb771,Brute Force,69,0.0,3.0,other
2025-10-31T22:22:27.380274+00:00,171.79.124.60,,,ls,7382066221,da167,Command Injection,71,22.0,0.0,ls
2025-10-31T22:23:33.380274+00:00,171.79.129.99,,,echo 'hi',dd73b5f9c,a756e,Command Injection,77,6.0,0.0,cat
2025-10-31T22:23:43.380274+00:00,171.79.186.128,oracle,,,d85a439b89,23c2b,Command Injection,162,5.0,0.0,exit
2025-10-31T22:24:13.380274+00:00,171.79.228.29,oracle,toor,,bd37c5ce2a,b6ace,Command Injection,213,26.0,0.0,other
2025-10-31T22:24:34.380274+00:00,171.79.154.83,user,root,mkdir phoenix,cf49010067,ef1cb,Command Injection,315,12.0,0.0,ls
2025-10-31T22:24:37.380274+00:00,171.79.28.245,oracle,password,,11a3362d88,50852,Command Injection,84,7.0,1.0,exit
2025-10-31T22:26:02.380274+00:00,171.79.35.89,oracle,pass,,c09d1d3c57,ddc38,Command Injection,217,29.0,0.0,ifconfig
2025-10-31T22:25:42.380274+00:00,171.79.226.180,test,password,,cc8369b101,68e8c,Command Injection,276,14.0,0.0,echo
2025-10-31T22:26:55.380274+00:00,171.79.151.13,oracle,root,exit,9d34a873d8,814ad,Other,162,0.0,0.0,other
2025-10-31T22:27:08.380274+00:00,171.79.194.58,oracle,1234,,7db09eda79,d3bbf,Command Injection,191,13.0,1.0,echo
2025-10-31T22:28:00.380274+00:00,171.79.81.37,test,3344,mkdir phoenix,7b50530c86,5166c,Command Injection,85,29.0,1.0,cat
2025-10-31T22:28:28.380274+00:00,171.79.246.96,admin,1234,,bcb0ba64c2,6528c,Other,58,9.0,0.0,other
2025-10-31T22:28:27.380274+00:00,171.79.20.72,,,,67494ccdc,e62a5,Brute Force,116,3.0,1.0,other
2025-10-31T22:28:45.380274+00:00,171.79.11.86,admin,pass,,e186cda8c9,1d2d3,Brute Force,7,1.0,8.0,other
2025-10-31T22:29:16.380274+00:00,171.79.46.169,,,uname -a,73d0e277e5,e99fa,Brute Force,8,1.0,3.0,other
2025-10-31T22:30:09.380274+00:00,171.79.212.1,root,2233,,cb67d1c300,79026,Command Injection,357,26.0,1.0,ls
2025-10-31T22:30:53.380274+00:00,171.79.89.40,,,touch password.txt,b5eee6fe9,cf0c8,Other,57,5.0,2.0,other
2025-10-31T22:31:08.380274+00:00,171.79.135.236,ftp,pass,echo 'hi',815de769e9,915f6,Brute Force,74,0.0,1.0,other
2025-10-31T22:31:31.380274+00:00,171.79.23.86,oracle,1234,mkdir phoenix,78c027be5c,88aa1,Other,4,0.0,1.0,other
2025-10-31T22:32:15.380274+00:00,171.79.211.70,test,3344,,29924adc9a,4523b,Brute Force,78,1.0,9.0,other
2025-10-31T22:32:39.380274+00:00,171.79.4.37,oracle,2233,ls,9d23350afd,706cc,Command Injection,216,26.0,0.0,other
2025-10-31T22:32:53.380274+00:00,171.79.196.82,oracle,3344,,32228cdea8,531e8,Brute Force,77,3.0,1.0,other
2025-10-31T22:33:54.380274+00:00,171.79.102.58,,,,a09b5ed8b3,8e907,Brute Force,10,1.0,8.0,other
2025-10-31T22:34:08.380274+00:00,171.79.24.115,,,,45c2de97a,47a17,Command Injection,296,28.0,1.0,mkdir
2025-10-31T22:34:36.380274+00:00,171.79.103.111,,,,ac645d4366,b21a1,Brute Force,53,1.0,2.0,other
2025-10-31T22:34:47.380274+00:00,171.79.163.75,admin,1234,,b0b6052f3c,aaa2b,Command Injection,238,8.0,1.0,ls
2025-10-31T22:35:49.380274+00:00,171.79.111.107,,,cat password.txt,76b14b80a7,6b136,Command Injection,64,27.0,1.0,other
2025-10-31T22:36:24.380274+00:00,171.79.230.215,root,3344,,2ba403683e,2e5f2,Command Injection,91,25.0,1.0,mkdir
2025-10-31T22:36:32.380274+00:00,171.79.178.121,user,pass,,22d2178d7b,46f03,Command Injection,165,6.0,0.0,ifconfig
2025-10-31T22:36:42.380274+00:00,171.79.54.171,oracle,toor,,afea2d22bb,a1c39,Brute Force,112,4.0,9.0,other
2025-10-31T22:37:28.380274+00:00,171.79.67.176,,,,4d680d2df8,8cc97,Command Injection,350,19.0,1.0,exit
2025-10-31T22:37:40.380274+00:00,171.79.190.62,,,touch password.txt,ae674ca77d,35469,Command Injection,159,21.0,1.0,exit
2025-10-31T22:38:35.380274+00:00,171.79.162.209,oracle,pass,,431aa23147,92b09,Command Injection,387,11.0,1.0,ls
2025-10-31T22:39:06.380274+00:00,171.79.11.177,oracle,root,ls,ee4cbdb4e2,c62ef,Command Injection,81,5.0,0.0,cat
2025-10-31T22:39:14.380274+00:00,171.79.178.26,,,cd /tmp,2659e805f,a5380,Brute Force,45,4.0,2.0,other
2025-10-31T22:39:49.380274+00:00,171.79.190.210,test,2233,ifconfig,75dea30b4,965e3,Command Injection,97,15.0,0.0,other
2025-10-31T22:40:33.380274+00:00,171.79.5.15,oracle,toor,cd /tmp,18f7c382b6,21b93,Command Injection,285,8.0,0.0,other
2025-10-31T22:40:58.380274+00:00,171.79.173.212,test,pass,mkdir phoenix,ab6e84784d,30ab1,Command Injection,174,10.0,0.0,exit
2025-10-31T22:41:21.380274+00:00,171.79.12.186,,,,d5a61b03b2,8d404,Brute Force,43,2.0,4.0,other
2025-10-31T22:42:08.380274+00:00,171.79.168.143,,,ls,653b4808d2,a8f35,Command Injection,358,18.0,0.0,ls
2025-10-31T22:42:33.380274+00:00,171.79.252.171,,,cd /tmp,7cb4fe0c72,2e9a8,Command Injection,234,28.0,0.0,echo
2025-10-31T22:42:46.380274+00:00,171.79.169.150,,,,f0bffbaea5,6a813,Command Injection,231,29.0,0.0,exit
2025-10-31T22:43:34.380274+00:00,171.79.204.143,,,,b728ca4613,bdc7f,Brute Force,101,1.0,7.0,other
2025-10-31T22:43:51.380274+00:00,171.79.191.100,,,ls,51e7421498,ebfe9,Command Injection,352,23.0,1.0,mkdir
2025-10-31T22:44:09.380274+00:00,171.79.103.5,test,2233,,6fc832b65,f1d67,Command Injection,368,20.0,0.0,touch
2025-10-31T22:45:04.380274+00:00,171.79.6.232,admin,password,mkdir phoenix,b2442af37,cb062,Command Injection,216,19.0,1.0,touch
2025-10-31T22:45:32.380274+00:00,171.79.107.51,,,touch password.txt,b860a6f01a,93acf,Brute Force,18,3.0,4.0,other
2025-10-31T22:46:35.380274+00:00,171.79.22.85,,,,a4fd8b425f,6bab8,Command Injection,58,7.0,0.0,ls
2025-10-31T22:46:14.380274+00:00,171.79.13.250,,,echo 'hi',f1e145e75,d454d,Command Injection,33,24.0,0.0,cat
2025-10-31T22:46:47.380274+00:00,171.79.113.65,ftp,pass,,85a00efa64,f2db1,Command Injection,256,11.0,1.0,ifconfig
2025-10-31T22:47:53.380274+00:00,171.79.197.136,root,1234,ifconfig,e2552026d,be0ca,Command Injection,297,17.0,1.0,cat
2025-10-31T22:47:52.380274+00:00,171.79.133.14,user,1234,,4a1e5150a9,c0217,Brute Force,14,0.0,3.0,other
2025-10-31T22:48:48.380274+00:00,171.79.157.44,,,exit,b5beca9956,6ad9c,Command Injection,278,28.0,1.0,cat
2025-10-31T22:49:06.380274+00:00,171.79.19.126,admin,,cat password.txt,7132948b5e,93b8f,Command Injection,248,29.0,1.0,mkdir
2025-10-31T22:49:13.380274+00:00,171.79.132.207,root,root,,46965d962,21202,Brute Force,64,1.0,6.0,other
2025-10-31T22:49:37.380274+00:00,171.79.45.242,oracle,root,echo 'hi',41ae17892e,2e349,Brute Force,107,0.0,2.0,other
2025-10-31T22:50:17.380274+00:00,171.79.109.229,,,echo 'hi',62cb0e8c3f,190c6,Brute Force,74,0.0,1.0,other
2025-10-31T22:51:10.380274+00:00,171.79.186.206,root,3344,ls,383b51c06b,b305b,Brute Force,89,2.0,9.0,other
2025-10-31T22:51:34.380274+00:00,171.79.15.35,user,toor,,9db9db07a,b4c40,Command Injection,92,10.0,1.0,touch
2025-10-31T22:51:39.380274+00:00,171.79.226.80,root,,exit,2de58ebe1,38470,Command Injection,321,7.0,1.0,other
2025-10-31T22:53:06.380274+00:00,171.79.79.45,admin,root,,61c1f70655,634cc,Command Injection,352,16.0,0.0,exit
2025-10-31T22:53:22.380274+00:00,171.79.181.41,root,2233,mkdir phoenix,bdac21439,413e1,Brute Force,115,1.0,3.0,other
2025-10-31T22:53:58.380274+00:00,171.79.35.54,,,exit,29d369976f,b08fa,Brute Force,96,4.0,6.0,other
2025-10-31T22:54:18.380274+00:00,171.79.152.81,oracle,pass,cd /tmp,d6b7dee510,e2670,Command Injection,380,19.0,0.0,exit
2025-10-31T22:54:33.380274+00:00,171.79.20.66,,,uname -a,4db84d482b,c9c08,Command Injection,92,15.0,0.0,other
2025-10-31T22:54:54.380274+00:00,171.79.249.51,,,cat password.txt,c033b2a682,ec721,Brute Force,19,3.0,1.0,other
2025-10-31T22:55:24.380274+00:00,171.79.13.81,,,,ab620c4017,78341,Command Injection,133,11.0,0.0,cat
2025-10-31T22:56:19.380274+00:00,171.79.63.244,,,touch password.txt,6638badcf,ed15f,Brute Force,118,3.0,3.0,other
2025-10-31T22:56:14.380274+00:00,171.79.90.150,admin,3344,,d94412737d,ce4b8,Command Injection,134,7.0,0.0,ls
2025-10-31T22:57:30.380274+00:00,171.79.18.225,,,cat password.txt,6db902c568,d963c,Brute Force,15,3.0,2.0,other
2025-10-31T22:57:42.380274+00:00,171.79.157.99,,,touch password.txt,3174621073,54440,Brute Force,79,3.0,2.0,other
2025-10-31T22:57:59.380274+00:00,171.79.62.154,,,,e10052adb6,ec345,Command Injection,127,16.0,1.0,ls
2025-10-31T22:59:06.380274+00:00,171.79.83.29,,,echo 'hi',358379ffd1,572d3,Command Injection,298,14.0,0.0,ifconfig
2025-10-31T22:58:54.380274+00:00,171.79.49.2,,,touch password.txt,8fa2ff09f7,eff6a,Command Injection,297,17.0,0.0,echo
2025-10-31T22:59:59.380274+00:00,171.79.172.230,user,root,,63f171564f,2b44c,Brute Force,105,1.0,3.0,other
2025-10-31T23:00:17.380274+00:00,171.79.110.160,,,,d42c519911,b6cf5,Brute Force,52,1.0,2.0,other
2025-10-31T23:00:48.380274+00:00,171.79.0.117,admin,root,,365c32a9a9,4c429,Other,39,2.0,1.0,other
2025-10-31T23:01:32.380274+00:00,171.79.179.110,user,root,exit,1549a9e26b,44b31,Command Injection,331,10.0,0.0,mkdir
2025-10-31T23:01:15.380274+00:00,171.79.117.163,,,touch password.txt,73db437430,38e37,Brute Force,68,4.0,7.0,other
2025-10-31T23:01:46.380274+00:00,171.79.38.55,root,2233,ls,eeb5160764,3f503,Command Injection,185,20.0,0.0,echo
2025-10-31T23:02:57.380274+00:00,171.79.135.114,,,echo 'hi',cda5d87ae5,2da2b,Command Injection,334,23.0,0.0,touch
2025-10-31T23:03:24.380274+00:00,171.79.171.160,,,cd /tmp,8de0c9e8fc,40d77,Command Injection,333,12.0,1.0,exit
2025-10-31T23:03:16.380274+00:00,171.79.51.143,ftp,3344,echo 'hi',9b684b4e29,6df68,Command Injection,313,9.0,0.0,cat
2025-10-31T23:03:45.380274+00:00,171.79.129.195,,,,b0c452dca,790bb,Command Injection,75,27.0,0.0,exit
2025-10-31T23:04:36.380274+00:00,171.79.167.200,oracle,,,21cf1e103a,76e77,Brute Force,93,1.0,9.0,other
2025-10-31T23:04:50.380274+00:00,171.79.102.121,root,root,echo 'hi',ce67c72d9,6c805,Brute Force,34,1.0,2.0,other
2025-10-31T23:05:30.380274+00:00,171.79.62.49,admin,root,cd /tmp,9a613621e7,b9f36,Command Injection,137,19.0,0.0,echo
2025-10-31T23:05:38.380274+00:00,171.79.226.179,,,ls,4e42fb60bf,de72b,Other,171,3.0,0.0,other
2025-10-31T23:06:49.380274+00:00,171.79.48.131,test,1234,,9dda3f11a,6f5e6,Command Injection,76,16.0,1.0,other
2025-10-31T23:07:07.380274+00:00,171.79.21.17,,,,b9bef54162,95cf6,Other,28,7.0,2.0,other
2025-10-31T23:07:53.380274+00:00,171.79.172.18,,,mkdir phoenix,dec7ff0d5d,b8eb4,Brute Force,65,3.0,4.0,other
2025-10-31T23:08:00.380274+00:00,171.79.159.91,admin,root,exit,d24858f990,c432a,Brute Force,116,2.0,7.0,other
